CustomerID,Recency,Frequency,Monetary,Cluster,Segment
13066,24.0,2.0,470.8,1,Regular Customers
13067,82.0,1.0,115.46000000000001,1,Regular Customers
13068,10.0,2.0,344.0,1,Regular Customers
13069,1.0,24.0,4436.12,2,VIP Customers
13070,192.0,1.0,228.8,0,At-Risk Customers
13072,267.0,1.0,177.15,0,At-Risk Customers
13075,130.0,1.0,919.61,1,Regular Customers
13077,1.0,4.0,729.27,1,Regular Customers
13078,3.0,26.0,12627.94,2,VIP Customers
13079,4.0,5.0,220.10000000000002,1,Regular Customers
13080,179.0,1.0,58.08,0,At-Risk Customers
13081,12.0,11.0,19880.99570000001,2,VIP Customers
13082,126.0,9.0,3613.63,1,Regular Customers
13083,4.0,2.0,303.75,1,Regular Customers
13085,158.0,2.0,416.08000000000004,0,At-Risk Customers
13089,3.0,30.0,19880.99570000001,2,VIP Customers
13090,9.0,14.0,8910.82,2,VIP Customers
13091,28.0,1.0,345.82,1,Regular Customers
13092,71.0,5.0,477.83,1,Regular Customers
13093,276.0,8.0,7832.47,0,At-Risk Customers
13094,21.0,12.0,1927.3200000000002,1,Regular Customers
13095,71.0,1.0,74.39999999999999,1,Regular Customers
13097,33.0,10.0,6010.42,1,Regular Customers
13098,1.0,28.0,19880.99570000001,2,VIP Customers
13099,99.0,1.0,207.35999999999999,1,Regular Customers
13101,234.0,1.0,101.19,0,At-Risk Customers
13102,1.0,24.0,6424.09,2,VIP Customers
13103,40.0,1.0,243.94,1,Regular Customers
13104,3.0,6.0,1098.48,1,Regular Customers
13106,133.0,1.0,76.5,1,Regular Customers
13107,44.0,4.0,1531.6200000000001,1,Regular Customers
13108,369.0,1.0,350.06,0,At-Risk Customers
13109,60.0,2.0,786.54,1,Regular Customers
13110,31.0,7.0,1488.67,1,Regular Customers
13113,1.0,24.0,12245.960000000001,2,VIP Customers
13115,12.0,4.0,2294.78,1,Regular Customers
13116,138.0,1.0,501.14,0,At-Risk Customers
13117,22.0,8.0,984.91,1,Regular Customers
13118,20.0,5.0,1197.81,1,Regular Customers
13120,239.0,1.0,30.599999999999998,0,At-Risk Customers
13121,269.0,1.0,283.73,0,At-Risk Customers
13122,94.0,2.0,922.39,1,Regular Customers
13124,90.0,3.0,3866.33,1,Regular Customers
13126,5.0,8.0,2099.64,1,Regular Customers
13127,78.0,1.0,259.17,1,Regular Customers
13130,94.0,1.0,64.0,1,Regular Customers
13131,23.0,3.0,1073.3,1,Regular Customers
13132,262.0,1.0,77.3,0,At-Risk Customers
13133,274.0,2.0,109.8,0,At-Risk Customers
13134,86.0,4.0,1793.58,1,Regular Customers
13135,197.0,1.0,3096.0,0,At-Risk Customers
13136,56.0,5.0,2607.61,1,Regular Customers
13137,11.0,8.0,3650.41,1,Regular Customers
13138,22.0,6.0,962.39,1,Regular Customers
13139,16.0,7.0,5064.94,1,Regular Customers
13140,108.0,3.0,423.72,1,Regular Customers
13141,85.0,5.0,2388.75,1,Regular Customers
13142,19.0,1.0,307.09,1,Regular Customers
13144,333.0,1.0,110.95,0,At-Risk Customers
13145,40.0,4.0,618.52,1,Regular Customers
13146,26.0,1.0,228.91,1,Regular Customers
13147,10.0,4.0,712.8000000000001,1,Regular Customers
13148,29.0,12.0,3707.12,1,Regular Customers
13149,14.0,4.0,1676.06,1,Regular Customers
13151,296.0,1.0,1257.8700000000001,0,At-Risk Customers
13153,6.0,1.0,486.22,1,Regular Customers
13155,33.0,4.0,971.76,1,Regular Customers
13157,49.0,4.0,1741.22,1,Regular Customers
13158,95.0,4.0,1201.06,1,Regular Customers
13159,9.0,4.0,1437.85,1,Regular Customers
13160,22.0,1.0,91.8,1,Regular Customers
13161,313.0,1.0,112.75,0,At-Risk Customers
13162,122.0,4.0,1688.29,1,Regular Customers
13165,46.0,2.0,1021.48,1,Regular Customers
13166,283.0,1.0,417.2,0,At-Risk Customers
13167,19.0,4.0,791.33,1,Regular Customers
13168,36.0,4.0,1319.19,1,Regular Customers
13169,64.0,2.0,712.88,1,Regular Customers
13170,27.0,1.0,116.00999999999999,1,Regular Customers
13171,22.0,3.0,468.41,1,Regular Customers
13173,4.0,2.0,353.65,1,Regular Customers
13174,16.0,3.0,2817.03,1,Regular Customers
13176,46.0,1.0,492.84,1,Regular Customers
13177,65.0,1.0,282.45,1,Regular Customers
13178,26.0,11.0,5725.47,1,Regular Customers
13182,45.0,1.0,121.18,1,Regular Customers
13183,8.0,9.0,3957.78,1,Regular Customers
13184,15.0,10.0,1701.29,1,Regular Customers
13185,268.0,1.0,71.4,0,At-Risk Customers
13186,40.0,3.0,1575.89,1,Regular Customers
13187,337.0,1.0,236.02,0,At-Risk Customers
13188,11.0,1.0,114.60000000000001,1,Regular Customers
13189,19.0,2.0,260.68,1,Regular Customers
13192,95.0,2.0,911.94,1,Regular Customers
13193,61.0,1.0,117.88,1,Regular Customers
13194,136.0,1.0,60.7,0,At-Risk Customers
13196,11.0,4.0,1797.78,1,Regular Customers
13198,10.0,6.0,3401.2400000000002,1,Regular Customers
13199,4.0,30.0,9817.12,2,VIP Customers
13200,19.0,4.0,870.09,1,Regular Customers
13203,10.0,4.0,869.46,1,Regular Customers
13207,15.0,2.0,250.26000000000002,1,Regular Customers
13208,59.0,6.0,1223.9,1,Regular Customers
13209,30.0,8.0,5891.61,1,Regular Customers
13210,94.0,1.0,353.48,1,Regular Customers
13211,10.0,3.0,1197.42,1,Regular Customers
13212,20.0,3.0,788.08,1,Regular Customers
13213,57.0,5.0,1520.58,1,Regular Customers
13216,268.0,1.0,333.74,0,At-Risk Customers
13217,122.0,3.0,533.98,1,Regular Customers
13218,127.0,1.0,62.63999999999999,1,Regular Customers
13220,78.0,4.0,819.2900000000001,1,Regular Customers
13221,240.0,2.0,847.41,0,At-Risk Customers
13223,200.0,2.0,163.20000000000002,0,At-Risk Customers
13224,60.0,2.0,2155.95,1,Regular Customers
13225,3.0,7.0,6463.84,1,Regular Customers
13226,273.0,1.0,108.21000000000001,0,At-Risk Customers
13227,202.0,1.0,257.7,0,At-Risk Customers
13228,81.0,1.0,358.0,1,Regular Customers
13229,226.0,1.0,160.95,0,At-Risk Customers
13230,4.0,14.0,2806.97,1,Regular Customers
13232,13.0,7.0,1357.6,1,Regular Customers
13233,74.0,2.0,605.12,1,Regular Customers
13235,212.0,1.0,1031.07,0,At-Risk Customers
13236,25.0,2.0,744.85,1,Regular Customers
13238,17.0,4.0,700.73,1,Regular Customers
13239,262.0,1.0,329.56,0,At-Risk Customers
13240,96.0,4.0,663.65,1,Regular Customers
13242,112.0,3.0,270.40000000000003,1,Regular Customers
13243,203.0,1.0,600.07,0,At-Risk Customers
13244,93.0,1.0,121.74000000000001,1,Regular Customers
13245,51.0,1.0,430.5,1,Regular Customers
13246,18.0,6.0,1987.3,1,Regular Customers
13247,18.0,4.0,501.12,1,Regular Customers
13248,125.0,2.0,465.68,1,Regular Customers
13249,92.0,3.0,711.41,1,Regular Customers
13253,157.0,2.0,1030.4,0,At-Risk Customers
13255,9.0,2.0,399.51,1,Regular Customers
13258,12.0,3.0,698.58,1,Regular Customers
13259,62.0,1.0,292.32,1,Regular Customers
13260,61.0,1.0,557.62,1,Regular Customers
13261,269.0,2.0,944.1,0,At-Risk Customers
13262,263.0,1.0,200.29,0,At-Risk Customers
13263,1.0,30.0,7454.07,2,VIP Customers
13265,53.0,5.0,2107.66,1,Regular Customers
13266,11.0,12.0,3834.2599999999998,1,Regular Customers
13267,3.0,19.0,4521.49,2,VIP Customers
13268,18.0,11.0,3214.69,1,Regular Customers
13269,1.0,15.0,5346.2300000000005,2,VIP Customers
13270,366.0,1.0,590.0,0,At-Risk Customers
13271,37.0,1.0,217.38,1,Regular Customers
13272,31.0,2.0,276.56,1,Regular Customers
13273,113.0,1.0,138.98,1,Regular Customers
13276,64.0,2.0,590.9300000000001,1,Regular Customers
13277,16.0,4.0,258.4,1,Regular Customers
13278,41.0,1.0,542.73,1,Regular Customers
13279,78.0,1.0,137.75,1,Regular Customers
13280,122.0,3.0,814.86,1,Regular Customers
13282,18.0,3.0,1132.14,1,Regular Customers
13283,60.0,2.0,93.66,1,Regular Customers
13284,331.0,1.0,201.19,0,At-Risk Customers
13285,23.0,4.0,2709.12,1,Regular Customers
13291,156.0,1.0,361.11,0,At-Risk Customers
13292,39.0,2.0,578.9399999999999,1,Regular Customers
13294,190.0,2.0,873.74,0,At-Risk Customers
13295,360.0,1.0,201.20000000000002,0,At-Risk Customers
13296,137.0,1.0,87.4,0,At-Risk Customers
13297,8.0,4.0,2089.85,1,Regular Customers
13298,1.0,1.0,360.0,1,Regular Customers
13299,268.0,1.0,142.5,0,At-Risk Customers
13300,169.0,1.0,371.89,0,At-Risk Customers
13301,104.0,4.0,618.09,1,Regular Customers
13302,155.0,1.0,63.75,0,At-Risk Customers
13304,351.0,1.0,300.42,0,At-Risk Customers
13305,4.0,10.0,2000.86,1,Regular Customers
13307,120.0,1.0,15.0,1,Regular Customers
13308,23.0,3.0,1385.51,1,Regular Customers
13309,7.0,5.0,1456.79,1,Regular Customers
13310,28.0,3.0,1132.03,1,Regular Customers
13311,4.0,2.0,598.57,1,Regular Customers
13313,22.0,5.0,1555.32,1,Regular Customers
13314,2.0,3.0,775.94,1,Regular Customers
13316,37.0,4.0,5977.7300000000005,1,Regular Customers
13317,66.0,6.0,2273.68,1,Regular Customers
13318,1.0,3.0,640.76,1,Regular Customers
13319,5.0,26.0,10845.550000000001,2,VIP Customers
13320,78.0,4.0,1548.7,1,Regular Customers
13321,72.0,2.0,567.36,1,Regular Customers
13322,17.0,1.0,199.48000000000002,1,Regular Customers
13323,3.0,5.0,787.85,1,Regular Customers
13324,36.0,10.0,7121.95,2,VIP Customers
13325,82.0,1.0,675.3,1,Regular Customers
13327,39.0,8.0,3627.77,1,Regular Customers
13328,316.0,1.0,1308.48,0,At-Risk Customers
13329,32.0,2.0,789.0,1,Regular Customers
13330,93.0,3.0,1140.93,1,Regular Customers
13332,14.0,1.0,350.9,1,Regular Customers
13334,82.0,3.0,3536.82,1,Regular Customers
13336,77.0,1.0,795.12,1,Regular Customers
13338,158.0,1.0,487.02,0,At-Risk Customers
13339,201.0,1.0,860.12,0,At-Risk Customers
13340,45.0,7.0,10736.48,2,VIP Customers
13341,261.0,1.0,775.85,0,At-Risk Customers
13343,178.0,1.0,353.43,0,At-Risk Customers
13344,68.0,3.0,2543.72,1,Regular Customers
13345,288.0,1.0,389.5,0,At-Risk Customers
13347,70.0,1.0,341.36,1,Regular Customers
13348,64.0,1.0,233.76,1,Regular Customers
13349,11.0,1.0,247.32,1,Regular Customers
13350,16.0,2.0,979.12,1,Regular Customers
13351,66.0,1.0,373.94,1,Regular Customers
13352,60.0,1.0,397.97999999999996,1,Regular Customers
13354,71.0,1.0,743.53,1,Regular Customers
13355,122.0,1.0,674.7,1,Regular Customers
13356,80.0,1.0,768.24,1,Regular Customers
13357,257.0,1.0,609.95,0,At-Risk Customers
13358,269.0,1.0,439.03,0,At-Risk Customers
13359,64.0,1.0,439.56,1,Regular Customers
13362,9.0,4.0,3090.7400000000002,1,Regular Customers
13363,18.0,2.0,992.5,1,Regular Customers
13364,71.0,1.0,134.95999999999998,1,Regular Customers
13365,34.0,2.0,2225.37,1,Regular Customers
13366,50.0,1.0,56.160000000000004,1,Regular Customers
13368,257.0,2.0,623.4,0,At-Risk Customers
13369,366.0,1.0,308.28000000000003,0,At-Risk Customers
13370,369.0,1.0,754.87,0,At-Risk Customers
13372,90.0,1.0,378.64,1,Regular Customers
13373,61.0,3.0,3312.25,1,Regular Customers
13375,89.0,1.0,778.65,1,Regular Customers
13376,99.0,3.0,1019.76,1,Regular Customers
13379,26.0,3.0,572.56,1,Regular Customers
13381,32.0,6.0,3639.31,1,Regular Customers
13382,281.0,1.0,222.99,0,At-Risk Customers
13384,31.0,7.0,4151.93,1,Regular Customers
13385,330.0,1.0,534.57,0,At-Risk Customers
13388,131.0,2.0,677.1,1,Regular Customers
13389,11.0,3.0,797.96,1,Regular Customers
13390,75.0,1.0,544.08,1,Regular Customers
13391,204.0,1.0,59.8,0,At-Risk Customers
13394,2.0,8.0,2520.02,1,Regular Customers
13395,185.0,1.0,307.72,0,At-Risk Customers
13396,29.0,2.0,1360.99,1,Regular Customers
13397,73.0,5.0,1544.13,1,Regular Customers
13398,192.0,1.0,457.34,0,At-Risk Customers
13402,127.0,2.0,621.23,1,Regular Customers
13403,18.0,1.0,75.0,1,Regular Customers
13404,1.0,2.0,252.49,1,Regular Customers
13405,74.0,3.0,572.451,1,Regular Customers
13408,2.0,30.0,19880.99570000001,2,VIP Customers
13410,24.0,5.0,1003.06,1,Regular Customers
13411,107.0,1.0,213.55,1,Regular Customers
13414,134.0,3.0,1390.5,1,Regular Customers
13416,44.0,2.0,712.5,1,Regular Customers
13417,5.0,2.0,640.83,1,Regular Customers
13418,12.0,18.0,6127.43,2,VIP Customers
13419,64.0,1.0,221.06,1,Regular Customers
13420,150.0,2.0,159.85,0,At-Risk Customers
13421,40.0,2.0,1851.08,1,Regular Customers
13422,64.0,1.0,2626.3,1,Regular Customers
13425,108.0,3.0,1624.21,1,Regular Customers
13426,1.0,10.0,3641.32,1,Regular Customers
13427,19.0,3.0,582.6,1,Regular Customers
13428,10.0,1.0,218.47,1,Regular Customers
13429,11.0,4.0,1006.8,1,Regular Customers
13430,19.0,2.0,679.45,1,Regular Customers
13431,67.0,2.0,1269.1,1,Regular Customers
13434,74.0,2.0,534.24,1,Regular Customers
13435,5.0,7.0,3809.8900000000003,1,Regular Customers
13436,2.0,1.0,196.89,1,Regular Customers
13437,14.0,7.0,3408.06,1,Regular Customers
13439,255.0,1.0,283.71,0,At-Risk Customers
13441,92.0,1.0,296.64,1,Regular Customers
13447,23.0,3.0,1129.14,1,Regular Customers
13448,17.0,6.0,3539.37,1,Regular Customers
13449,24.0,1.0,291.88,1,Regular Customers
13450,27.0,6.0,2043.7199999999998,1,Regular Customers
13451,26.0,5.0,2976.15,1,Regular Customers
13452,259.0,2.0,590.0,0,At-Risk Customers
13453,166.0,2.0,356.97999999999996,0,At-Risk Customers
13455,25.0,2.0,1058.34,1,Regular Customers
13456,18.0,6.0,1766.72,1,Regular Customers
13458,7.0,14.0,9646.57,2,VIP Customers
13460,29.0,2.0,183.44,1,Regular Customers
13461,39.0,3.0,1445.0,1,Regular Customers
13462,253.0,1.0,151.5,0,At-Risk Customers
13464,58.0,1.0,674.68,1,Regular Customers
13466,184.0,1.0,307.9,0,At-Risk Customers
13467,11.0,2.0,1083.71,1,Regular Customers
13468,2.0,30.0,5704.97,2,VIP Customers
13470,99.0,2.0,165.0,1,Regular Customers
13471,1.0,4.0,2531.58,1,Regular Customers
13473,61.0,2.0,422.64,1,Regular Customers
13474,236.0,1.0,229.59,0,At-Risk Customers
13475,191.0,4.0,1431.78,0,At-Risk Customers
13476,179.0,2.0,1238.47,0,At-Risk Customers
13477,38.0,6.0,1454.58,1,Regular Customers
13479,201.0,2.0,300.95,0,At-Risk Customers
13481,46.0,5.0,1804.56,1,Regular Customers
13482,232.0,1.0,184.64,0,At-Risk Customers
13483,66.0,1.0,140.34,1,Regular Customers
13484,241.0,1.0,313.8,0,At-Risk Customers
13485,233.0,1.0,454.24,0,At-Risk Customers
13486,78.0,3.0,1122.41,1,Regular Customers
13487,58.0,3.0,575.4,1,Regular Customers
13488,17.0,13.0,8968.31,2,VIP Customers
13489,105.0,4.0,449.52,1,Regular Customers
13491,52.0,10.0,1215.82,1,Regular Customers
13492,136.0,3.0,1269.84,1,Regular Customers
13493,275.0,2.0,618.63,0,At-Risk Customers
13494,312.0,1.0,316.26000000000005,0,At-Risk Customers
13495,8.0,5.0,2044.8700000000001,1,Regular Customers
13496,11.0,2.0,653.33,1,Regular Customers
13497,283.0,2.0,348.05,0,At-Risk Customers
13499,18.0,5.0,1159.11,1,Regular Customers
13500,23.0,3.0,1166.77,1,Regular Customers
13501,288.0,1.0,1340.32,0,At-Risk Customers
13502,17.0,3.0,292.0,1,Regular Customers
13503,71.0,1.0,216.85,1,Regular Customers
13504,64.0,1.0,295.93,1,Regular Customers
13505,73.0,4.0,4393.63,1,Regular Customers
13506,316.0,2.0,458.52,0,At-Risk Customers
13507,3.0,4.0,2479.16,1,Regular Customers
13508,244.0,1.0,110.97,0,At-Risk Customers
13509,9.0,7.0,979.72,1,Regular Customers
13510,1.0,4.0,1791.56,1,Regular Customers
13512,261.0,1.0,251.21,0,At-Risk Customers
13513,127.0,1.0,205.1,1,Regular Customers
13514,74.0,1.0,152.20000000000002,1,Regular Customers
13515,73.0,4.0,891.12,1,Regular Customers
13516,21.0,3.0,1389.41,1,Regular Customers
13517,60.0,3.0,2128.42,1,Regular Customers
13518,86.0,1.0,659.4399999999999,1,Regular Customers
13519,78.0,1.0,122.75,1,Regular Customers
13520,59.0,6.0,3624.35,1,Regular Customers
13521,1.0,3.0,1093.65,1,Regular Customers
13522,30.0,1.0,125.80000000000001,1,Regular Customers
13523,33.0,5.0,3964.88,1,Regular Customers
13524,41.0,5.0,680.1800000000001,1,Regular Customers
13525,15.0,2.0,628.78,1,Regular Customers
13527,34.0,7.0,2287.51,1,Regular Customers
13529,79.0,2.0,307.76,1,Regular Customers
13531,205.0,2.0,483.8,0,At-Risk Customers
13532,34.0,1.0,210.31,1,Regular Customers
13533,183.0,3.0,270.79,0,At-Risk Customers
13534,2.0,25.0,5870.08,2,VIP Customers
13536,1.0,7.0,3448.29,1,Regular Customers
13538,43.0,7.0,1280.85,1,Regular Customers
13539,86.0,3.0,631.34,1,Regular Customers
13544,40.0,2.0,291.41,1,Regular Customers
13546,12.0,3.0,626.99,1,Regular Customers
13548,96.0,2.0,682.41,1,Regular Customers
13549,26.0,7.0,918.2,1,Regular Customers
13551,319.0,1.0,91.80000000000001,0,At-Risk Customers
13552,66.0,12.0,3740.07,1,Regular Customers
13555,74.0,4.0,4149.28,1,Regular Customers
13557,28.0,2.0,584.06,1,Regular Customers
13558,6.0,4.0,605.06,1,Regular Customers
13560,7.0,1.0,174.37,1,Regular Customers
13561,216.0,1.0,141.85999999999999,0,At-Risk Customers
13562,82.0,3.0,1799.33,1,Regular Customers
13563,84.0,2.0,777.53,1,Regular Customers
13564,144.0,3.0,1749.02,1,Regular Customers
13565,19.0,2.0,240.22,1,Regular Customers
13566,41.0,2.0,874.71,1,Regular Customers
13568,173.0,1.0,192.85,0,At-Risk Customers
13569,17.0,2.0,373.75,1,Regular Customers
13570,243.0,1.0,239.49,0,At-Risk Customers
13571,13.0,12.0,2092.32,1,Regular Customers
13572,206.0,1.0,1384.25,0,At-Risk Customers
13573,50.0,2.0,294.4,1,Regular Customers
13575,23.0,5.0,732.0699999999999,1,Regular Customers
13576,10.0,18.0,6717.34,2,VIP Customers
13577,25.0,4.0,1687.6000000000001,1,Regular Customers
13579,15.0,2.0,467.04,1,Regular Customers
13581,309.0,1.0,118.0,0,At-Risk Customers
13583,156.0,1.0,781.03,0,At-Risk Customers
13584,307.0,1.0,142.4,0,At-Risk Customers
13587,64.0,1.0,712.4,1,Regular Customers
13588,16.0,9.0,2478.95,1,Regular Customers
13589,15.0,2.0,379.65,1,Regular Customers
13590,11.0,6.0,1981.92,1,Regular Customers
13591,65.0,3.0,1117.13,1,Regular Customers
13592,36.0,4.0,247.95999999999998,1,Regular Customers
13593,108.0,5.0,2037.0800000000002,1,Regular Customers
13594,53.0,1.0,396.97,1,Regular Customers
13596,6.0,2.0,697.04,1,Regular Customers
13598,47.0,1.0,180.17000000000002,1,Regular Customers
13599,1.0,21.0,5153.67,2,VIP Customers
13600,312.0,1.0,219.52,0,At-Risk Customers
13601,45.0,2.0,693.32,1,Regular Customers
13602,65.0,1.0,428.89,1,Regular Customers
13603,26.0,1.0,164.34,1,Regular Customers
13606,29.0,3.0,280.53999999999996,1,Regular Customers
13607,40.0,1.0,678.01,1,Regular Customers
13610,12.0,7.0,1131.88,1,Regular Customers
13611,89.0,3.0,1171.8,1,Regular Customers
13614,24.0,4.0,1610.46,1,Regular Customers
13615,319.0,1.0,417.69,0,At-Risk Customers
13617,40.0,3.0,544.18,1,Regular Customers
13618,174.0,1.0,177.34,0,At-Risk Customers
13621,117.0,1.0,213.85,1,Regular Customers
13623,31.0,5.0,747.78,1,Regular Customers
13626,253.0,1.0,257.23,0,At-Risk Customers
13627,59.0,5.0,1638.47,1,Regular Customers
13629,23.0,11.0,7792.36,2,VIP Customers
13630,5.0,7.0,2031.78,1,Regular Customers
13631,100.0,11.0,3070.42,1,Regular Customers
13632,25.0,5.0,2121.27,1,Regular Customers
13634,33.0,5.0,1575.16,1,Regular Customers
13635,68.0,1.0,1071.03,1,Regular Customers
13636,37.0,5.0,949.12,1,Regular Customers
13637,52.0,3.0,810.5,1,Regular Customers
13638,16.0,1.0,122.64,1,Regular Customers
13639,74.0,1.0,1033.34,1,Regular Customers
13642,216.0,1.0,354.8,0,At-Risk Customers
13643,31.0,3.0,519.44,1,Regular Customers
13644,16.0,4.0,2624.26,1,Regular Customers
13645,120.0,1.0,252.1,1,Regular Customers
13647,10.0,4.0,1678.1200000000001,1,Regular Customers
13649,257.0,2.0,346.6,0,At-Risk Customers
13650,17.0,6.0,1836.34,1,Regular Customers
13651,35.0,2.0,94.2,1,Regular Customers
13652,46.0,3.0,1095.08,1,Regular Customers
13654,43.0,6.0,2707.33,1,Regular Customers
13655,114.0,2.0,932.97,1,Regular Customers
13656,165.0,2.0,379.65,0,At-Risk Customers
13657,11.0,2.0,382.14,1,Regular Customers
13658,10.0,5.0,2639.17,1,Regular Customers
13659,206.0,2.0,1573.2,0,At-Risk Customers
13662,86.0,3.0,897.76,1,Regular Customers
13663,179.0,1.0,189.47,0,At-Risk Customers
13666,60.0,3.0,84.65,1,Regular Customers
13667,149.0,1.0,305.02,0,At-Risk Customers
13668,3.0,21.0,6363.59,2,VIP Customers
13669,51.0,2.0,218.55,1,Regular Customers
13670,75.0,1.0,349.7,1,Regular Customers
13672,301.0,2.0,186.39000000000001,0,At-Risk Customers
13673,19.0,2.0,396.92,1,Regular Customers
13675,151.0,2.0,486.82000000000005,0,At-Risk Customers
13678,152.0,1.0,232.6,0,At-Risk Customers
13680,1.0,4.0,3722.42,1,Regular Customers
13681,18.0,4.0,827.83,1,Regular Customers
13682,187.0,1.0,59.5,0,At-Risk Customers
13684,286.0,1.0,67.23,0,At-Risk Customers
13685,3.0,7.0,3119.44,1,Regular Customers
13686,183.0,1.0,72.0,0,At-Risk Customers
13689,63.0,1.0,910.0,1,Regular Customers
13690,59.0,1.0,172.25,1,Regular Customers
13692,25.0,3.0,1488.32,1,Regular Customers
13694,4.0,30.0,19880.99570000001,2,VIP Customers
13695,31.0,15.0,2504.13,1,Regular Customers
13697,39.0,1.0,151.29999999999998,1,Regular Customers
13699,155.0,1.0,308.58000000000004,0,At-Risk Customers
13700,26.0,10.0,2265.12,1,Regular Customers
13703,318.0,1.0,99.5,0,At-Risk Customers
13704,5.0,9.0,2308.06,1,Regular Customers
13705,8.0,3.0,711.86,1,Regular Customers
13706,303.0,1.0,330.79,0,At-Risk Customers
13707,267.0,2.0,806.41,0,At-Risk Customers
13708,271.0,1.0,296.88,0,At-Risk Customers
13709,4.0,13.0,6328.05,2,VIP Customers
13710,32.0,1.0,180.48,1,Regular Customers
13711,219.0,2.0,252.06,0,At-Risk Customers
13712,247.0,1.0,228.84,0,At-Risk Customers
13715,281.0,5.0,1079.34,0,At-Risk Customers
13716,269.0,1.0,138.28,0,At-Risk Customers
13717,32.0,6.0,1445.01,1,Regular Customers
13718,246.0,2.0,306.55,0,At-Risk Customers
13719,15.0,5.0,1041.68,1,Regular Customers
13720,117.0,4.0,799.9,1,Regular Customers
13721,36.0,1.0,524.14,1,Regular Customers
13722,132.0,3.0,2375.41,1,Regular Customers
13723,217.0,1.0,199.85000000000002,0,At-Risk Customers
13725,50.0,8.0,1980.56,1,Regular Customers
13726,39.0,2.0,1079.6599999999999,1,Regular Customers
13727,29.0,2.0,333.48,1,Regular Customers
13728,37.0,6.0,1016.14,1,Regular Customers
13730,136.0,2.0,752.6,1,Regular Customers
13731,219.0,2.0,610.59,0,At-Risk Customers
13732,28.0,1.0,491.86,1,Regular Customers
13735,25.0,4.0,2885.2400000000002,1,Regular Customers
