CustomerID,Recency,Frequency,Monetary,Cluster
16614,183.0,1.0,506.19,0
16616,15.0,2.0,500.42,1
16617,236.0,1.0,151.85,0
16618,31.0,5.0,2647.59,1
16619,264.0,1.0,226.21,0
16620,4.0,2.0,178.96,1
16621,52.0,4.0,813.48,1
16623,246.0,1.0,129.45,0
16624,81.0,2.0,810.5699999999999,1
16625,275.0,1.0,333.08,0
16626,1.0,17.0,4413.1,2
16627,79.0,1.0,322.8,1
16628,30.0,5.0,2188.05,1
16629,74.0,2.0,417.73,1
16633,17.0,6.0,2883.1,1
16634,223.0,2.0,217.9,0
16637,32.0,4.0,1154.47,1
16638,23.0,10.0,1680.72,1
16639,31.0,3.0,1257.51,1
16641,106.0,1.0,231.10000000000002,1
16642,5.0,2.0,688.33,1
16643,246.0,1.0,487.51,0
16644,178.0,2.0,833.78,0
16647,170.0,2.0,214.06,0
16648,43.0,1.0,290.65999999999997,1
16650,72.0,1.0,518.42,1
16652,59.0,7.0,6773.97,1
16653,16.0,2.0,1212.66,1
16654,141.0,4.0,601.27,1
16655,18.0,6.0,3794.52,1
16656,22.0,15.0,8625.8,2
16657,10.0,4.0,933.62,1
16658,368.0,1.0,123.24,0
16659,189.0,1.0,39.12,0
16660,16.0,4.0,1267.6499999999999,1
16665,362.0,1.0,135.39999999999998,0
16666,19.0,1.0,118.98,1
16667,68.0,2.0,570.13,1
16668,15.0,6.0,306.71999999999997,1
16669,24.0,3.0,1374.8700000000001,1
16670,17.0,11.0,4095.9,1
16671,28.0,3.0,1692.27,1
16672,2.0,20.0,8134.9400000000005,2
16674,55.0,2.0,319.61,1
16676,34.0,4.0,1592.1200000000001,1
16678,3.0,12.0,3109.99,1
16679,366.0,1.0,129.75,0
16680,43.0,1.0,183.7,1
16681,73.0,6.0,1770.34,1
16682,5.0,5.0,1028.0,1
16684,4.0,28.0,19880.99570000001,2
16685,61.0,2.0,324.24,1
16686,47.0,7.0,3062.83,1
16688,1.0,4.0,1260.86,1
16689,76.0,2.0,422.59999999999997,1
16690,72.0,2.0,225.57999999999998,1
16692,256.0,2.0,1276.0,0
16693,69.0,2.0,482.01,1
16696,135.0,4.0,657.9000000000001,1
16697,241.0,1.0,112.75,0
16698,227.0,2.0,1998.0,0
16700,9.0,13.0,5076.55,2
16701,9.0,13.0,5398.3,2
16705,1.0,20.0,14034.99,2
16706,37.0,3.0,531.35,1
16708,46.0,1.0,656.63,1
16709,85.0,5.0,3029.87,1
16710,19.0,10.0,2483.04,1
16711,3.0,5.0,1651.03,1
16712,9.0,11.0,3645.43,1
16713,19.0,15.0,6923.13,2
16714,219.0,3.0,1161.53,0
16715,78.0,1.0,301.71999999999997,1
16716,267.0,2.0,901.2,0
16717,24.0,6.0,3858.38,1
16718,369.0,1.0,623.75,0
16719,15.0,7.0,1790.42,1
16720,26.0,1.0,155.24,1
16721,262.0,1.0,292.47,0
16722,17.0,13.0,4730.81,2
16723,91.0,2.0,589.15,1
16725,302.0,7.0,781.02,0
16726,26.0,5.0,1382.02,1
16727,364.0,1.0,272.82,0
16728,46.0,4.0,1054.67,1
16729,38.0,21.0,7239.92,2
16730,52.0,3.0,743.11,1
16732,32.0,1.0,603.75,1
16734,52.0,3.0,650.51,1
16735,79.0,5.0,2300.56,1
16737,53.0,1.0,417.59999999999997,1
16738,298.0,1.0,3.75,0
16739,177.0,1.0,323.0,0
16742,47.0,1.0,464.9,1
16743,29.0,7.0,2238.09,1
16744,11.0,7.0,1304.76,1
16745,87.0,17.0,7194.3,2
16746,5.0,18.0,6697.66,2
16747,38.0,2.0,836.06,1
16748,18.0,5.0,1515.9,1
16750,45.0,5.0,623.93,1
16751,31.0,1.0,1764.72,1
16752,369.0,1.0,207.5,0
16753,58.0,1.0,223.92000000000002,1
16754,369.0,1.0,2002.4,0
16755,114.0,3.0,1496.83,1
16756,215.0,1.0,239.4,0
16757,319.0,1.0,106.83000000000001,0
16758,65.0,1.0,369.34000000000003,1
16759,8.0,3.0,789.79,1
16761,97.0,1.0,316.62,1
16762,20.0,3.0,1501.38,1
16763,199.0,1.0,611.85,0
16764,4.0,13.0,2799.25,1
16765,294.0,1.0,34.0,0
16766,273.0,2.0,1145.6,0
16767,31.0,11.0,5580.6,1
16768,48.0,3.0,478.09000000000003,1
16769,260.0,1.0,380.39,0
16770,58.0,5.0,770.1,1
16771,33.0,5.0,2246.81,1
16773,57.0,1.0,171.59,1
16774,68.0,4.0,661.52,1
16775,10.0,11.0,1695.66,1
16776,60.0,1.0,388.28,1
16777,80.0,2.0,226.35,1
16778,74.0,2.0,245.94,1
16779,2.0,22.0,10629.720000000001,2
16780,100.0,2.0,425.19,1
16781,369.0,1.0,311.25,0
16782,10.0,13.0,2279.9,1
16784,20.0,1.0,107.6,1
16788,123.0,2.0,597.48,1
16789,8.0,1.0,80.8,1
16790,4.0,6.0,1545.6200000000001,1
16791,29.0,7.0,1721.78,1
16792,282.0,2.0,110.38000000000001,0
16793,57.0,1.0,243.84,1
16794,1.0,10.0,1222.71,1
16795,365.0,1.0,414.88,0
16796,89.0,1.0,305.62,1
16800,11.0,1.0,1201.49,1
16801,163.0,4.0,1619.73,0
16803,65.0,1.0,332.3,1
16804,23.0,3.0,536.99,1
16805,174.0,2.0,460.59,0
16806,103.0,4.0,801.49,1
16807,143.0,3.0,1121.59,1
16808,99.0,2.0,288.42,1
16809,23.0,5.0,914.69,1
16810,192.0,1.0,309.54,0
16811,5.0,2.0,547.07,1
16812,361.0,1.0,479.35,0
16813,8.0,10.0,1692.98,1
16814,14.0,21.0,6509.1,2
16816,103.0,4.0,417.06,1
16817,3.0,9.0,1604.75,1
16818,11.0,11.0,3349.57,1
16820,96.0,1.0,497.61,1
16823,227.0,1.0,358.38,0
16824,16.0,2.0,460.64,1
16825,39.0,2.0,775.1800000000001,1
16826,51.0,1.0,341.7,1
16828,93.0,2.0,128.5,1
16829,157.0,1.0,197.22,0
16830,39.0,1.0,325.91,1
16832,184.0,3.0,199.15,0
16833,1.0,4.0,1106.53,1
16834,228.0,1.0,413.46,0
16835,128.0,2.0,180.85,1
16836,40.0,2.0,251.87,1
16837,31.0,11.0,3170.98,1
16838,197.0,2.0,588.85,0
16839,9.0,30.0,16594.35,2
16841,37.0,6.0,1869.82,1
16842,101.0,3.0,1264.19,1
16843,43.0,16.0,10196.57,2
16846,50.0,1.0,214.32,1
16847,43.0,1.0,193.44,1
16848,53.0,1.0,281.42,1
16849,187.0,1.0,124.57,0
16850,334.0,1.0,332.41,0
16851,4.0,3.0,342.45,1
16852,10.0,2.0,144.91000000000003,1
16855,24.0,2.0,328.4,1
16856,15.0,1.0,35.400000000000006,1
16858,369.0,1.0,375.69000000000005,0
16859,145.0,2.0,747.81,0
16861,60.0,2.0,173.76,1
16863,31.0,2.0,502.8,1
16866,141.0,3.0,207.73999999999998,1
16869,23.0,4.0,825.42,1
16871,22.0,6.0,2812.34,1
16872,77.0,3.0,680.02,1
16873,5.0,6.0,7123.62,1
16875,67.0,5.0,2095.53,1
16877,12.0,6.0,853.72,1
16878,84.0,1.0,13.3,1
16880,31.0,7.0,1519.08,1
16881,67.0,1.0,432.0,1
16882,67.0,3.0,705.12,1
16883,187.0,2.0,276.73,0
16884,38.0,2.0,429.84000000000003,1
16885,15.0,3.0,471.51,1
16887,35.0,1.0,194.88,1
16889,195.0,3.0,1578.67,0
16891,2.0,5.0,809.7,1
16892,1.0,5.0,525.54,1
16893,367.0,1.0,145.93,0
16895,65.0,1.0,219.14,1
16897,299.0,2.0,289.78,0
16898,26.0,3.0,508.81,1
16899,8.0,6.0,1281.56,1
16900,17.0,3.0,887.11,1
16902,116.0,1.0,1706.88,1
16903,29.0,1.0,373.24,1
16904,4.0,16.0,3754.27,2
16905,5.0,7.0,3102.43,1
16906,82.0,4.0,579.77,1
16907,29.0,5.0,981.65,1
16909,72.0,1.0,379.14,1
16910,4.0,8.0,1510.06,1
16912,29.0,11.0,2575.38,1
16913,290.0,1.0,113.44,0
16914,36.0,1.0,208.46,1
16915,9.0,6.0,621.6800000000001,1
16916,24.0,2.0,576.26,1
16917,277.0,1.0,391.52,0
16918,50.0,6.0,1068.82,1
16919,156.0,11.0,2596.45,1
16921,61.0,1.0,169.79,1
16923,12.0,19.0,7247.61,2
16924,21.0,3.0,846.75,1
16926,369.0,1.0,230.25,0
16927,116.0,3.0,543.05,1
16928,80.0,17.0,2847.6,2
16929,4.0,7.0,1295.39,1
16930,26.0,3.0,380.55,1
16931,5.0,21.0,4604.22,2
16932,53.0,1.0,161.94,1
16933,1.0,2.0,563.23,1
16934,55.0,2.0,950.9300000000001,1
16936,26.0,1.0,262.68,1
16938,9.0,4.0,2736.38,1
16940,52.0,3.0,3049.88,1
16942,13.0,9.0,1920.59,1
16943,212.0,3.0,816.73,0
16945,22.0,19.0,4345.5,2
16947,236.0,1.0,406.48,0
16948,139.0,3.0,435.02,1
16949,4.0,6.0,1286.27,1
16950,57.0,3.0,1178.56,1
16951,135.0,3.0,1277.75,1
16952,109.0,2.0,167.61,1
16953,30.0,1.0,20.8,1
16954,1.0,9.0,2085.08,1
16955,185.0,4.0,518.67,0
16956,18.0,1.0,308.74,1
16957,239.0,2.0,416.64,0
16959,87.0,1.0,117.35000000000001,1
16960,39.0,3.0,507.05,1
16961,116.0,1.0,234.17,1
16963,187.0,1.0,110.55000000000001,0
16965,227.0,1.0,201.19,0
16966,8.0,7.0,2154.97,1
16967,189.0,1.0,319.02,0
16968,4.0,2.0,439.43,1
16969,39.0,3.0,650.41,1
16971,38.0,1.0,357.21,1
16976,267.0,1.0,251.51999999999998,0
16978,78.0,1.0,344.33,1
16979,4.0,6.0,1852.0,1
16980,255.0,2.0,1078.96,0
16982,61.0,1.0,384.06,1
16983,13.0,7.0,1931.25,1
16984,88.0,2.0,4481.35,1
16985,17.0,10.0,5464.12,1
16986,30.0,2.0,1873.2,1
16987,3.0,7.0,1625.05,1
16988,5.0,1.0,126.12,1
16989,7.0,6.0,1133.25,1
16990,219.0,1.0,179.0,0
16992,11.0,5.0,1614.31,1
16996,30.0,6.0,1456.96,1
16997,288.0,3.0,702.0,0
16998,150.0,4.0,295.0,0
16999,23.0,2.0,484.82,1
17001,1.0,11.0,3989.57,1
17002,86.0,3.0,1493.73,1
17004,46.0,2.0,1412.94,1
17006,5.0,4.0,781.78,1
17007,51.0,6.0,889.9300000000001,1
17010,18.0,1.0,195.36,1
17011,30.0,1.0,270.9,1
17014,8.0,3.0,586.33,1
17015,29.0,3.0,1842.56,1
17017,3.0,20.0,8694.26,2
17018,41.0,2.0,920.1,1
17019,11.0,4.0,1272.61,1
17022,31.0,1.0,71.0,1
17024,45.0,3.0,95.85,1
17025,61.0,3.0,357.77,1
17026,185.0,2.0,154.82999999999998,0
17027,79.0,6.0,890.29,1
17029,111.0,2.0,716.0,1
17030,64.0,1.0,146.87,1
17031,12.0,2.0,380.35,1
17033,86.0,3.0,1030.14,1
17034,16.0,3.0,745.52,1
17035,246.0,2.0,433.53000000000003,0
17037,88.0,1.0,1267.32,1
17038,30.0,1.0,112.4,1
17040,138.0,1.0,449.73,0
17041,27.0,3.0,1081.57,1
17042,3.0,5.0,1044.3799999999999,1
17043,32.0,4.0,1735.18,1
17044,25.0,1.0,948.48,1
17045,113.0,3.0,339.44,1
17046,157.0,1.0,642.02,0
17047,85.0,3.0,1100.9,1
17048,118.0,3.0,925.35,1
17049,3.0,9.0,5659.9800000000005,1
17050,96.0,6.0,3228.84,1
17051,194.0,1.0,247.14000000000001,0
17052,28.0,1.0,413.75,1
17053,131.0,1.0,498.48,1
17054,28.0,5.0,1356.33,1
17058,82.0,3.0,1179.89,1
17059,30.0,5.0,3095.04,1
17060,266.0,1.0,234.24,0
17061,74.0,11.0,5232.2300000000005,1
17062,314.0,4.0,538.37,0
17063,21.0,7.0,1461.14,1
17064,59.0,3.0,859.35,1
17068,12.0,21.0,4552.14,2
17069,28.0,9.0,2709.7000000000003,1
17070,114.0,1.0,312.14,1
17071,28.0,9.0,2429.03,1
17073,18.0,4.0,1446.09,1
17075,18.0,4.0,834.12,1
17076,36.0,3.0,841.0799999999999,1
17078,36.0,2.0,378.2,1
17079,78.0,1.0,118.80000000000001,1
17080,22.0,2.0,287.62,1
17081,25.0,2.0,290.16,1
17082,33.0,2.0,2003.85,1
17083,109.0,3.0,1405.78,1
17084,35.0,2.0,2949.75,1
17085,123.0,5.0,1566.65,1
17086,7.0,6.0,2050.08,1
17088,28.0,4.0,1991.01,1
17090,4.0,7.0,2043.95,1
17091,3.0,9.0,3827.76,1
17092,50.0,4.0,1777.78,1
17094,322.0,1.0,302.0,0
17095,23.0,3.0,1324.16,1
17096,15.0,4.0,1022.13,1
17097,2.0,8.0,954.42,1
17100,18.0,2.0,971.74,1
17101,10.0,4.0,1621.73,1
17102,262.0,1.0,25.5,0
17105,159.0,2.0,665.78,0
17107,33.0,6.0,10815.43,2
17109,29.0,6.0,885.04,1
17110,165.0,1.0,163.29999999999998,0
17111,47.0,1.0,248.61,1
17114,6.0,8.0,808.62,1
17115,8.0,3.0,837.5,1
17117,288.0,1.0,116.19999999999999,0
17118,318.0,1.0,157.02,0
17119,3.0,2.0,606.91,1
17120,233.0,1.0,307.46,0
17122,119.0,1.0,138.32,1
17123,162.0,1.0,345.29999999999995,0
17124,185.0,1.0,298.89,0
17125,50.0,1.0,259.35,1
17126,152.0,5.0,1004.75,1
17128,335.0,1.0,157.09,0
17131,5.0,5.0,2463.17,1
17133,16.0,7.0,4892.240000000001,1
17134,107.0,2.0,425.0,1
17135,16.0,7.0,1139.73,1
17138,276.0,1.0,380.5,0
17139,16.0,12.0,10668.47,2
17140,247.0,1.0,465.32,0
17142,239.0,1.0,579.0,0
17144,1.0,2.0,984.57,1
17146,106.0,3.0,749.78,1
17147,23.0,4.0,1714.59,1
17148,52.0,1.0,124.88,1
17152,195.0,3.0,1689.5,0
17153,24.0,1.0,213.78,1
17154,75.0,1.0,329.34,1
17155,18.0,2.0,251.70000000000002,1
17157,8.0,2.0,319.0,1
17158,32.0,3.0,1266.97,1
17159,22.0,3.0,1538.88,1
17160,31.0,6.0,3518.03,1
17162,29.0,10.0,1715.46,1
17163,22.0,2.0,293.1,1
17164,33.0,7.0,2467.35,1
17165,284.0,1.0,158.68,0
17166,39.0,2.0,206.34,1
17169,58.0,2.0,835.78,1
17171,289.0,1.0,224.91,0
17172,79.0,1.0,317.76,1
17173,5.0,8.0,3766.6,1
17174,218.0,1.0,59.9,0
17175,44.0,4.0,1443.69,1
17176,202.0,1.0,306.13,0
17179,178.0,3.0,711.79,0
17180,56.0,4.0,796.03,1
17181,57.0,2.0,239.92000000000002,1
17183,8.0,6.0,3347.31,1
17186,47.0,2.0,144.0,1
17187,227.0,1.0,203.95,0
17188,11.0,7.0,2474.23,1
17189,106.0,2.0,384.40000000000003,1
17190,59.0,2.0,444.74,1
17191,28.0,7.0,2095.13,1
17193,36.0,7.0,1699.3000000000002,1
17194,274.0,2.0,262.62,0
17197,30.0,1.0,1013.01,1
17198,24.0,3.0,692.22,1
17201,54.0,1.0,342.63,1
17203,36.0,6.0,3563.85,1
17204,175.0,4.0,1564.56,0
17205,54.0,1.0,384.08,1
17206,53.0,1.0,204.24,1
17211,27.0,8.0,2317.2200000000003,1
17212,253.0,1.0,226.85,0
17213,40.0,7.0,2781.23,1
17214,60.0,6.0,1069.1200000000001,1
17217,234.0,1.0,113.5,0
17218,4.0,10.0,1960.72,1
17219,32.0,1.0,114.23,1
17220,24.0,14.0,3198.25,1
17221,7.0,2.0,335.13,1
17222,65.0,1.0,354.15,1
17223,310.0,2.0,426.79,0
17226,309.0,1.0,393.49,0
17227,19.0,6.0,939.32,1
17228,16.0,8.0,1906.09,1
17229,96.0,2.0,318.76,1
17230,264.0,8.0,3638.41,0
17231,12.0,10.0,3174.32,1
17232,3.0,2.0,421.52,1
17233,35.0,1.0,190.88,1
17234,183.0,1.0,149.89000000000001,0
17235,25.0,2.0,550.06,1
17236,13.0,6.0,916.13,1
17237,11.0,2.0,314.69,1
17238,3.0,17.0,3744.65,2
17239,313.0,1.0,382.5,0
17242,108.0,2.0,1135.04,1
17243,1.0,26.0,8676.85,2
17244,53.0,1.0,954.9,1
17245,205.0,1.0,171.45,0
17247,15.0,1.0,282.19,1
17248,120.0,1.0,318.65,1
17250,4.0,2.0,384.52,1
17251,363.0,1.0,283.28000000000003,0
17252,117.0,2.0,353.86,1
17253,18.0,1.0,178.26,1
17254,5.0,2.0,272.44,1
17255,41.0,2.0,298.41,1
17256,107.0,2.0,240.0,1
17259,148.0,2.0,603.37,0
17262,52.0,5.0,1253.3600000000001,1
17263,208.0,1.0,63.440000000000005,0
17265,139.0,2.0,562.9,1
17266,2.0,3.0,310.64,1
17267,127.0,2.0,317.62,1
17268,108.0,4.0,763.64,1
17272,42.0,4.0,2148.63,1
17274,35.0,1.0,111.97999999999999,1
17277,228.0,2.0,1065.3500000000001,0
17278,241.0,1.0,246.04,0
17279,58.0,1.0,187.82999999999998,1
17282,130.0,3.0,1703.41,1
17284,60.0,6.0,1652.58,1
17286,22.0,1.0,153.92,1
17287,26.0,7.0,1064.11,1
17288,9.0,7.0,1419.73,1
17289,32.0,3.0,944.41,1
17290,4.0,2.0,525.24,1
17291,308.0,1.0,550.8000000000001,0
17293,8.0,9.0,1875.1100000000001,1
17295,29.0,3.0,556.95,1
17297,17.0,1.0,131.78,1
17298,101.0,2.0,498.42,1
17299,12.0,4.0,669.11,1
17301,21.0,1.0,197.63,1
17302,15.0,5.0,1135.63,1
17303,361.0,1.0,250.04,0
17306,11.0,19.0,8631.31,2
17309,95.0,1.0,82.75,1
17311,78.0,2.0,1384.85,1
17312,139.0,3.0,644.3,1
17313,31.0,1.0,2328.84,1
17314,25.0,8.0,2527.92,1
17315,2.0,30.0,6292.26,2
17317,46.0,3.0,2600.34,1
17320,100.0,3.0,1200.6200000000001,1
17321,8.0,2.0,700.86,1
17323,15.0,7.0,921.07,1
17324,18.0,4.0,990.23,1
17325,280.0,1.0,96.8,0
17329,14.0,2.0,523.11,1
17330,23.0,2.0,363.9,1
17331,124.0,1.0,175.2,1
17333,86.0,1.0,494.25,1
17334,302.0,2.0,307.02,0
17337,151.0,4.0,2027.8700000000001,1
17338,17.0,8.0,6643.93,1
17339,94.0,2.0,243.36,1
17340,30.0,11.0,12353.29,2
17341,157.0,3.0,781.36,0
17343,355.0,1.0,193.64,0
17344,46.0,1.0,160.57,1
17345,15.0,4.0,537.74,1
17346,4.0,15.0,2676.56,1
17347,86.0,1.0,228.96,1
17348,15.0,5.0,1159.52,1
17349,179.0,1.0,110.75,0
17350,8.0,4.0,1286.07,1
17351,36.0,3.0,587.15,1
17353,129.0,2.0,1740.0,1
17354,51.0,1.0,1393.06,1
17356,312.0,1.0,178.22,0
17357,24.0,2.0,388.14,1
17358,303.0,2.0,365.85,0
17359,11.0,1.0,127.86,1
17360,17.0,3.0,585.79,1
17361,49.0,3.0,488.2,1
17362,239.0,2.0,312.23,0
17364,1.0,11.0,4481.18,1
17365,13.0,8.0,4801.56,1
17367,238.0,1.0,168.4,0
17368,23.0,8.0,1912.67,1
17370,73.0,4.0,446.18,1
17371,17.0,3.0,423.89,1
17372,41.0,8.0,1342.68,1
17373,40.0,4.0,646.92,1
17374,219.0,2.0,495.77,0
17375,199.0,3.0,400.1,0
17376,71.0,2.0,203.2,1
17377,24.0,20.0,4100.92,2
17379,11.0,1.0,404.66,1
17381,9.0,29.0,19880.99570000001,2
17382,65.0,1.0,65.4,1
17383,4.0,1.0,199.29,1
17384,19.0,2.0,336.4,1
17385,15.0,1.0,261.11,1
17386,8.0,6.0,2686.42,1
17387,20.0,2.0,784.11,1
17388,78.0,4.0,1259.56,1
17389,1.0,30.0,19880.99570000001,2
17391,164.0,2.0,508.8,0
17392,307.0,2.0,457.91,0
17394,219.0,1.0,203.86999999999998,0
17396,39.0,8.0,7330.8,1
17397,22.0,2.0,696.41,1
17398,115.0,3.0,653.38,1
17400,126.0,5.0,2129.96,1
17402,5.0,13.0,2633.85,1
17403,36.0,1.0,281.62,1
17404,4.0,15.0,19880.99570000001,2
17405,1.0,3.0,1031.41,1
17406,333.0,3.0,2200.42,0
17408,163.0,1.0,32.65,0
17409,185.0,2.0,771.85,0
17410,16.0,5.0,1214.72,1
17411,12.0,3.0,778.94,1
17412,3.0,7.0,1258.06,1
17414,44.0,2.0,778.0,1
17415,80.0,1.0,507.84,1
17416,30.0,7.0,6893.42,1
17418,42.0,2.0,463.46000000000004,1
17419,11.0,12.0,4226.57,1
17420,50.0,3.0,598.83,1
17422,16.0,6.0,1979.37,1
17423,46.0,2.0,698.41,1
17425,19.0,2.0,759.17,1
17426,8.0,6.0,5037.26,1
17427,72.0,1.0,100.8,1
17428,1.0,28.0,17256.85,2
17429,128.0,3.0,524.9200000000001,1
17430,33.0,2.0,265.76,1
17431,313.0,1.0,403.3,0
17432,18.0,2.0,365.76,1
17433,88.0,1.0,303.15999999999997,1
17434,2.0,7.0,2373.82,1
17436,2.0,2.0,216.29999999999998,1
17438,254.0,1.0,388.45000000000005,0
17440,157.0,3.0,186.42000000000002,0
17442,37.0,6.0,2248.56,1
17443,220.0,1.0,534.24,0
17444,148.0,3.0,2940.04,1
17446,177.0,2.0,120.9,0
17447,40.0,2.0,541.53,1
17449,2.0,7.0,2520.86,1
17450,8.0,30.0,19880.99570000001,2
17451,1.0,7.0,1721.4,1
17453,18.0,2.0,486.71999999999997,1
17454,192.0,4.0,517.53,0
17455,204.0,1.0,131.7,0
17456,365.0,1.0,249.86,0
17457,127.0,5.0,1737.7,1
17458,15.0,1.0,316.5,1
17459,43.0,2.0,657.3,1
17460,94.0,6.0,622.4300000000001,1
17461,23.0,3.0,757.46,1
17462,60.0,2.0,675.69,1
17463,16.0,5.0,1896.41,1
17464,158.0,1.0,289.96000000000004,0
17466,10.0,2.0,763.28,1
17468,10.0,2.0,137.0,1
17469,16.0,5.0,1870.97,1
17470,45.0,5.0,1125.07,1
17472,191.0,3.0,710.29,0
17475,79.0,1.0,194.37,1
17480,78.0,1.0,511.82,1
17481,4.0,4.0,1255.59,1
17483,65.0,3.0,414.04,1
17486,261.0,1.0,396.87,0
17489,59.0,2.0,376.64,1
17490,1.0,7.0,2092.32,1
17491,1.0,10.0,3558.87,1
17492,248.0,1.0,374.57,0
17495,8.0,2.0,497.56,1
17496,359.0,1.0,271.05,0
17498,76.0,1.0,272.22,1
17499,290.0,1.0,622.88,0
17500,17.0,3.0,1138.0,1
17501,221.0,2.0,288.6,0
17502,9.0,4.0,689.1,1
17503,3.0,2.0,558.96,1
17504,206.0,9.0,2997.0299999999997,0
17505,162.0,2.0,1145.84,0
17506,76.0,1.0,302.2,1
17507,262.0,2.0,605.58,0
17508,281.0,1.0,387.31,0
17509,58.0,8.0,6115.14,1
17510,25.0,1.0,308.48,1
17511,3.0,30.0,19880.99570000001,2
17512,29.0,10.0,2924.9900000000002,1
17513,72.0,1.0,513.2,1
17514,128.0,1.0,208.65,1
17515,31.0,4.0,639.02,1
17516,15.0,5.0,768.08,1
17517,309.0,1.0,153.94,0
17519,17.0,6.0,1844.02,1
17520,54.0,1.0,546.81,1
17521,30.0,3.0,723.2099999999999,1
17522,2.0,5.0,1070.71,1
17523,11.0,4.0,652.74,1
17524,361.0,1.0,145.0,0
17525,360.0,1.0,422.70000000000005,0
17526,5.0,4.0,1195.8999999999999,1
17527,54.0,4.0,939.37,1
17528,1.0,8.0,3628.5,1
17530,1.0,10.0,2385.0,1
17531,190.0,1.0,296.7,0
17534,54.0,1.0,223.36,1
17535,280.0,1.0,164.4,0
17536,177.0,1.0,76.5,0
17537,30.0,2.0,897.62,1
17538,26.0,1.0,98.42,1
17540,25.0,2.0,578.9,1
17542,270.0,1.0,170.75,0
17545,43.0,3.0,645.96,1
17548,234.0,1.0,103.3,0
17549,24.0,2.0,148.86,1
17550,197.0,3.0,267.16,0
17551,359.0,1.0,306.84,0
17552,60.0,4.0,930.41,1
17553,130.0,1.0,1487.6,1
17554,1.0,5.0,1952.45,1
17555,20.0,2.0,483.26,1
17556,206.0,1.0,157.9,0
17557,14.0,3.0,541.46,1
17560,95.0,4.0,854.95,1
17561,19.0,1.0,167.62,1
17562,14.0,7.0,1122.38,1
17564,24.0,3.0,454.01,1
17566,8.0,2.0,901.21,1
17567,7.0,8.0,4331.48,1
17569,332.0,1.0,344.14,0
17571,50.0,4.0,1498.51,1
17572,71.0,4.0,226.75000000000003,1
17573,29.0,3.0,380.6,1
17574,243.0,1.0,185.65,0
17576,8.0,19.0,3622.68,2
17578,218.0,1.0,143.45999999999998,0
17579,5.0,3.0,448.90000000000003,1
17580,253.0,3.0,215.72,0
17581,1.0,25.0,11045.04,2
17582,236.0,1.0,175.27,0
17584,7.0,2.0,1242.3,1
17585,109.0,4.0,1133.07,1
17588,100.0,3.0,1240.2,1
17589,60.0,4.0,2404.17,1
17590,2.0,3.0,1479.22,1
17591,73.0,7.0,2225.9700000000003,1
17593,4.0,5.0,3927.34,1
17594,85.0,2.0,993.18,1
17595,12.0,2.0,388.79,1
17596,23.0,7.0,2827.93,1
17597,214.0,1.0,2044.3700000000001,0
17600,18.0,1.0,161.67000000000002,1
17601,239.0,1.0,116.00999999999999,0
17602,2.0,6.0,5102.97,1
17603,78.0,1.0,394.72,1
17604,217.0,2.0,309.36,0
17608,33.0,2.0,193.42,1
17609,41.0,5.0,1112.22,1
17611,7.0,15.0,3984.22,2
17612,53.0,6.0,2048.45,1
17613,23.0,14.0,4559.150000000001,2
17614,57.0,1.0,390.07,1
17615,130.0,3.0,329.6,1
17616,174.0,3.0,571.1999999999999,0
17618,6.0,3.0,971.58,1
17619,312.0,1.0,218.52,0
17620,60.0,1.0,81.44,1
17621,21.0,3.0,1379.9,1
17623,33.0,1.0,527.0500000000001,1
17624,15.0,2.0,843.48,1
17625,18.0,4.0,2047.0,1
17628,81.0,1.0,75.75,1
17629,6.0,8.0,1814.12,1
17630,170.0,2.0,503.59999999999997,0
17631,2.0,3.0,528.33,1
17633,31.0,4.0,1324.84,1
17634,36.0,9.0,2361.9700000000003,1
17636,19.0,1.0,285.56,1
17637,31.0,2.0,547.0600000000001,1
17639,276.0,1.0,108.5,0
17640,87.0,1.0,621.66,1
17642,120.0,2.0,712.29,1
17643,369.0,1.0,101.55,0
17644,1.0,11.0,2895.64,1
17646,219.0,3.0,1008.39,0
17647,65.0,1.0,133.06,1
17648,61.0,4.0,1797.5,1
17649,138.0,1.0,868.49,1
17650,21.0,1.0,166.08,1
17651,12.0,10.0,3945.0,1
17652,25.0,12.0,4867.72,1
17653,37.0,4.0,1207.56,1
17654,277.0,1.0,117.55,0
17655,11.0,7.0,2638.94,1
17656,73.0,5.0,1674.69,1
17658,26.0,2.0,595.42,1
17659,17.0,12.0,2999.46,1
17660,141.0,1.0,196.0,0
17663,26.0,7.0,1802.91,1
17664,19.0,2.0,604.64,1
17666,4.0,2.0,728.16,1
17667,66.0,5.0,2055.51,1
17668,1.0,2.0,347.75,1
17669,43.0,7.0,3406.7200000000003,1
17670,228.0,1.0,205.7,0
17671,16.0,4.0,1572.71,1
17672,50.0,2.0,3178.17,1
17673,2.0,6.0,1629.12,1
17674,74.0,2.0,551.04,1
17675,1.0,30.0,19880.99570000001,2
17676,4.0,6.0,1387.68,1
17677,2.0,30.0,16363.23,2
17678,264.0,1.0,298.11,0
17679,53.0,2.0,1992.1100000000001,1
17680,24.0,1.0,184.4,1
17682,10.0,6.0,2474.33,1
17684,44.0,1.0,239.41,1
17685,17.0,7.0,3191.53,1
17686,7.0,7.0,5739.46,1
17690,30.0,15.0,4757.95,2
17691,358.0,2.0,290.40000000000003,0
17692,127.0,4.0,740.9399999999999,1
